id,name,address,type,services
60523,Te Araroa,24 Rata Street,Postbox Lobby,box_lobby
99225,Posting box,"232 State Highway 17 Albany, Albany, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
60617,Albany Village,State Highway 17,Postbox Lobby,box_lobby
99232,Posting box,"28 The Avenue, Albany, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
99747,Posting box,"59 Rothesay Bay Road, Rothesay Bay, Auckland",Postbox,post_a_letter_standard
99289,Posting box,"57 Browns Bay Road, Browns Bay, Auckland",Postbox,post_a_letter_standard
99290,Posting box,"50 Oaktree Avenue, Browns Bay, Auckland",Postbox,post_a_letter_standard
99286,Posting box,"2 Arran Road, Browns Bay, Auckland",Postbox,post_a_letter_standard
58381,Kiwibank ATM,73 Clyde Road,ATM,atm
99287,Posting box,"770 Beach Road, Browns Bay, Auckland",Postbox,post_a_letter_standard
99288,Posting box,"55 Clyde Road, Browns Bay, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
60041,Browns Bay Box Lobby,55 Clyde Road,Postbox Lobby,box_lobby
58049,Browns Bay Branch,55 Clyde Road,PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,parcel_collection,dropbox,counter_delivery"
100350,Posting box,"109 Larch Grove Road, Mt Cook",Postbox,post_a_letter_standard
99229,Posting box,"cnr Margaret Drive, Albany, Auckland",Postbox,post_a_letter_standard
60684,Mt Cook,Terrace Road,Postbox Lobby,box_lobby
99336,Posting box,"306-350 Coatesville Riverhead Highway, Coatesville, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
99580,Posting box,"14 Oteha Valley Road, Northcross, Auckland",Postbox,post_a_letter_standard
72409,Northcross Super 8 & Lotto,"851 East Coast Road, Northcross, Auckland 0630",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage"
99578,Posting box,"855 East Coast Road, Northcross, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
99579,Posting box,"855 East Coast Road, Northcross, Auckland",Postbox,post_a_letter_standard
99823,Posting box,"859 Beach Road, Torbay, Auckland",Postbox,post_a_letter_standard
99825,Posting box,"932 Beach Road, Torbay, Auckland",Postbox,post_a_letter_standard
99826,Posting box,"65 Stredwick Drive, Torbay, Auckland",Postbox,post_a_letter_standard
101696,Posting box,"197 Matarangi Drive, Matarangi, Matarangi",Postbox,post_a_letter_standard
99824,Posting box,"1058 Beach Road, Torbay, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
72609,BK's Four Square,"1058 Beach Road, Torbay, Auckland 0630",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
60350,Torbay,1058 Beach Road,Postbox Lobby,box_lobby
101941,Posting box,"376 Tangiora Avenue, Whangapoua",Postbox,post_a_letter_standard
101695,Posting box,"16 Black Jack Road, Kuaotunu",Postbox,post_a_letter_standard
99447,Posting box,"52 Commercial Road, Helensville, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
58109,Helensville PostShop,"64 Commercial Road, Helensville 0800",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,counter_delivery,passport_and_id_photos,parcel_collection"
65061,Kiwibank ATM,"64 Commercial Road, Helensville 0800",ATM,atm
60194,Helensville PostShop,"64 Commercial Road, Helensville 0800",Postbox Lobby,box_lobby
99448,Posting box,"14 Garfield Road, Helensville, Auckland",Postbox,post_a_letter_standard
72459,Parakai Four Square Discount,"137 Parkhurst Road, Parakai 0830",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
99681,Posting box,"137 Parkhurst Road, Parakai, Auckland",Postbox,post_a_letter_standard
99859,Posting box,"719A Whangaparaoa Road, Whangaparaoa, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
60031,Whangaparaoa Box Lobby,719 Whangaparaoa Road,Postbox Lobby,box_lobby
65171,Kiwibank ATM,719 Whangaparaoa Road,ATM,atm
58322,Whangaparaoa Branch,719 Whangaparaoa Road,PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,parcel_collection,dropbox,counter_delivery,passport_and_id_photos"
99860,Posting box,"719 Whangaparaoa Road, Whangaparaoa, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
99391,Posting box,"25 Karepiro Drive, Stanmore Bay, Whangaporoa",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
60411,Manly,"3/54 Rawhiti Road, Manly, Whangaparaoa 0930",Postbox Lobby,box_lobby
72335,Manly Pricecutter,"53 Rawhiti Road, Manly, Whangaparaoa 0930",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
100919,Posting box,"54 Rawhiti Road, Manly, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
100918,Posting box,"37 MANLY PARK Avenue, Manly, Auckland",Postbox,post_a_letter_standard
100920,Posting box,"99A TIRI Road, Manly, Auckland",Postbox,post_a_letter_standard
99773,Posting box,"580 Whangaparaoa Road, Stanmore Bay, Auckland",Postbox,post_a_letter_standard
99858,Posting box,"159 Brightside Road, Stanmore Bay, Whangaparaoa",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
99726,Posting box,"441 Whangaparaoa Road, Red Beach, Auckland",Postbox,post_a_letter_standard
99441,Posting box,"1026 Laurie Southwick Parade, Gulf Harbour, Auckland",Postbox,post_a_letter_standard
99758,Posting box,"2 Foundry Road, Silverdale, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
99772,Posting box,"182 Vipond Road, Stanmore Bay, Auckland",Postbox,post_a_letter_standard
99440,Posting box,"158 Harbour Village Drive, Gulf Harbour, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
99759,Posting box,"5 Agency Lane, Silverdale, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
60504,Silverdale,24 Silverdale Street,Postbox Lobby,box_lobby
72541,Silverdale Hammer Hardware,24 Silverdale Street,PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
60605,Colville,2312 Colville Road,Postbox Lobby,box_lobby
101703,Posting box,"2312 Colville Road, Colville",Postbox,post_a_letter_standard
99724,Posting box,"101 Red Beach Road, Red Beach, Auckland",Postbox,post_a_letter_standard
72282,Caltex Kaukapakapa Station,"1045A Kaipara Coast Highway, Kaukapakapa 0873",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
60671,Kaukapakapa,"1045A Kaipara Coast Highway, Kaukapakapa 0873",Postbox Lobby,box_lobby
100688,Posting box,"1045 Kaipara Coast Highway, Kaukapakapa, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
99236,Posting box,"1301 Whangaparaoa Road, Army Bay, Auckland",Postbox,post_a_letter_standard
99725,Posting box,"42 Red Beach Road, Red Beach, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
99237,Posting box,"1429 Whangaparaoa Road, Army Bay, Auckland",Postbox,post_a_letter_standard
60696,Red Beach,42 Red Beach Road,Postbox Lobby,box_lobby
72506,Red Beach Superette,42 Red Beach Road,PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
99723,Posting box,"180 Hibiscus Coast Highway, Red Beach, Auckland",Postbox,post_a_letter_standard
99612,Posting box,"41 Centreway Road, Orewa, Auckland",Postbox,post_a_letter_standard
99616,Posting box,"148 Lakeside Drive, Orewa, Auckland",Postbox,post_a_letter_standard
99613,Posting box,"70 Grand Drive, Orewa, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
99614,Posting box,"300 Hibiscus Coast Highway, Orewa, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
99617,Posting box,"11 Moana Avenue, Orewa, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
99611,Posting box,"194 Centreway Road, Orewa, Auckland",Postbox,post_a_letter_standard
58199,Orewa Branch,"2 Hillary Square, Orewa 0931",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,dropbox,counter_delivery,passport_and_id_photos,parcel_collection"
65111,Kiwibank ATM,"2 Hillary Square, Orewa 0931",ATM,atm
60164,Orewa Box Lobby,"2 Hillary Square, Orewa 0931",Postbox Lobby,box_lobby
99618,Posting box,"Hilary Square, Orewa, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
99615,Posting box,"460 Hibiscus Coast Highway, Orewa, Auckland",Postbox,post_a_letter_standard
72665,Waiwera Thermal Resort,21 Waiwera Place,PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
99832,Posting box,"58 Waiwera Road, Waiwera, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
60566,Waiwera Postal Centre,21 Waiwera Road,Postbox Lobby,box_lobby
100359,Posting box,"77 Queen Street, Waimate",Postbox,post_a_letter_standard
58303,Waimate PostShop,"77 Queen Street, Waimate 7924",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,counter_delivery,parcel_collection"
60043,Waimate PostShop,"77 Queen Street, Waimate 7924",Postbox Lobby,box_lobby
72488,The Puhoi General Store,109 Puhoi Road,PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
99710,Posting box,"109 Puhoi Road, Puhoi, Auckland",Postbox,post_a_letter_standard
60481,Puhoi,109 Puhoi Road,Postbox Lobby,box_lobby
99234,Posting box,"583 Mahurangi East Road, Algies Bay, Auckland",Postbox,post_a_letter_standard
99761,Posting box,"Mahurangi East Road, Snells Beach Pc, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
60703,Snells Beach,SHOP 14 Hamatana Road,Postbox Lobby,box_lobby
99760,Posting box,"149 Mahurangi East Road, Snells Beach Pc, Auckland",Postbox,post_a_letter_standard
99834,Posting box,"11 Woodcocks Road, Warkworth, Auckland",Postbox,post_a_letter_standard
99840,Posting box,"28 Pulham Road, Warkworth, Auckland",Postbox,post_a_letter_standard
100368,Posting box,"12 Market Place, Twizel",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
60635,Twizel,"20 Market Place, Twizel 7901",Postbox Lobby,box_lobby
100369,Posting box,"3 Market Place, Twizel",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
72620,Twizel Four Square,"20 Market Place, Twizel 7901",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
99837,Posting box,"14 Neville Street, Warkworth, Auckland",Postbox,post_a_letter_standard
99838,Posting box,"19 Percy Street, Warkworth, Auckland",Postbox,post_a_letter_standard
58313,Warkworth Take Note,"Level 1, 37 Queen Street, Warkworth 0910",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,dropbox,counter_delivery,passport_and_id_photos,parcel_collection"
60124,Warkworth Take Note,"Level 1, 37 Queen Street, Warkworth 0910",Postbox Lobby,box_lobby
99833,Posting box,"37 Queen Street, Warkworth, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
99835,Posting box,"43 Hill Street, Warkworth, Auckland",Postbox,post_a_letter_standard
99836,Posting box,"13 Melwood Drive, Warkworth, Auckland",Postbox,post_a_letter_standard
99841,Posting box,"1438 Sandspit Road, Warkworth, Auckland",Postbox,post_a_letter_standard
60680,Matakana,21 Matakana Valley Road,Postbox Lobby,box_lobby
99466,Posting box,"21 Matakana Valley Road, Matakana, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
99930,Posting box,"1 Matariki Street, Omaha",Postbox,post_a_letter_standard
99839,Posting box,"14 Point Wells Road, Warkworth, Auckland",Postbox,post_a_letter_standard
99847,Posting box,"49 Rodney Street, Wellsford, Auckland",Postbox,post_a_letter_standard
100704,Posting box,"17 Hauraki Road, Leigh, Auckland",Postbox,post_a_letter_standard
60341,Leigh,16 Cumberland Street,Postbox Lobby,box_lobby
99926,Posting box,"1 Mulberry Grove, Tryphena, Great Barrier Island",Postbox,post_a_letter_standard
99846,Posting box,"18 Hanover Street, Wellsford, Auckland",Postbox,post_a_letter_standard
58316,Wellsford PostShop,"199 Rodney Street, Wellsford 0900",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,counter_delivery,parcel_collection"
60304,Wellsford PostShop,"199 Rodney Street, Wellsford 0900",Postbox Lobby,box_lobby
65168,Kiwibank ATM,"199 Rodney Street, Wellsford 0900",ATM,atm
99848,Posting box,"199 Rodney Street, Wellsford, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
72613,OutPost,82 Blackwell Drive,PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery,poste_restante"
60540,Tryphena,82 Blackwell Drive,Postbox Lobby,box_lobby
99925,Posting box,"82 Blackwell Drive, Tryphena, Great Barrier Island",Postbox,post_a_letter_standard
99849,Posting box,"3 School Road, Wellsford, Auckland",Postbox,post_a_letter_standard
102076,Posting box,"14 Campbell Street, Duntroon",Postbox,post_a_letter_standard
60673,Kurow,"40 Bledisloe Street, Kurow 9435",Postbox Lobby,box_lobby
72299,Kurow Gifts and More,"40 Bledisloe Street, Kurow 9435",Postbox Lobby,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
102086,Posting box,"30 Bledisloe Street, Kurow",Postbox,post_a_letter_standard
99808,Posting box,"State Highway 1, Te Hana, Auckland",Postbox,post_a_letter_standard
100305,Posting box,"cnr Waitaki Avenue, Oamaru",Postbox,post_a_letter_standard
100297,Posting box,"549 Thames Street, Oamaru",Postbox,post_a_letter_standard
100298,Posting box,"411 Thames Street, Oamaru",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
58189,North End Oamaru PostShop,"411 Thames Highway, Oamaru North, Oamaru 9400",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,counter_delivery,parcel_collection"
100294,Posting box,"67 Derwent Street, Oamaru",Postbox,post_a_letter_standard
102006,Posting box,"94 Komiti Road, Paparoa",Postbox,post_a_letter_standard
100299,Posting box,"cnr Thames Street, Oamaru",Postbox,post_a_letter_standard
100303,Posting box,"276 Thames Street, Oamaru",Postbox,post_a_letter_standard
60394,Claris,129 Hector Sanderson Road,Postbox Lobby,box_lobby
99924,Posting box,"125 Hector Sanderson Road, Claris, Great Barrier Island",Postbox,post_a_letter_standard
100304,Posting box,"cnr Torridge Street, Oamaru",Postbox,post_a_letter_standard
102081,Posting box,"2 France Street, Oamaru",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
72443,West Rd Shop n Cafe,"1 West Road, Otematata 9412",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
100302,Posting box,"38 Reed Street, Oamaru",Postbox,post_a_letter_standard
100300,Posting box,"cnr Severn Street, Oamaru",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
60221,Oamaru PostShop,"2 Severn Street, Oamaru 9400",Postbox Lobby,box_lobby
58194,Oamaru PostShop,"2 Severn Street, Oamaru 9400",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,poste_restante,counter_delivery,passport_and_id_photos,parcel_collection"
102077,Posting box,"West Road, Otematata",Postbox,post_a_letter_standard
60376,Otematata,West Road,Postbox Lobby,box_lobby
100306,Posting box,"cnr Wear Street, Oamaru",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
58430,Kiwibank ATM,"101 Thames Street, Oamaru 9400",ATM,atm
100296,Posting box,"1 Forrester Drive, Oamaru, Timaru",Postbox,post_a_letter_standard
100295,Posting box,"11 Thames Street, Oamaru",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
100293,Posting box,"5 Tyne Street, Oamaru",Postbox,post_a_letter_standard
100301,Posting box,"21 Main Street, Weston, Oamaru",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
72679,Weston Supermarket Ltd,"21 Main Street, Weston, Oamaru 9401",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
100309,Posting box,"54 Hull Street, South Hill, Oamaru",Postbox,post_a_letter_standard
100310,Posting box,"75 Wansbeck Street, South Hill, Oamaru",Postbox,post_a_letter_standard
100311,Posting box,"64 Wharfe Street, South Hill",Postbox,post_a_letter_standard
100308,Posting box,"Awamoa Road, South Hill, Oamaru",Postbox,post_a_letter_standard
102078,Posting box,"6 Chain Hill highway, Omarara",Postbox,post_a_letter_standard
60689,Omarama,"10 Chain Hills Highway, Omarama 9412",Postbox Lobby,box_lobby
101976,Posting box,"1927 State Highway 1, Kaiwaka",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
60328,Kaiwaka,1931 State Highway 1,Postbox Lobby,box_lobby
72275,Kaiwaka Postal Agency,1931 State Highway 1,PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
60479,Port Fitzroy,2070 Aotea Road,Postbox Lobby,box_lobby
99923,Posting box,"2070 Aotea Road, Port Fitzroy, Great Barrier Island",Postbox,post_a_letter_standard
99922,Posting box,"1616 Aotea Road, Okiwi, Great Barrier Island",Postbox,post_a_letter_standard
60455,Okiwi,1616 Aotea Road,Postbox Lobby,"box_lobby,counter_delivery"
101990,Posting box,"44 Moir Street, Mangawhai",Postbox,post_a_letter_standard
100717,Posting box,"44 Moir Street, Mangawhai, Auckland",Postbox,post_a_letter_standard
60678,Mangawhai,"44 Moir Street, Mangawhai 0505",Postbox Lobby,box_lobby
72334,Mangawhai Service Station,"44 Moir Street, Mangawhai 0505",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
60416,Matakone,72 Matakohe East Road,Postbox Lobby,box_lobby
72283,The Kauri Museum,"5 Church Road, Matakohe 0593",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage"
101993,Posting box,"147 Hurndall Street, Maungaturoto",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
72361,Tonys-Maungaturoto,147 Hurndall Street,PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
60681,Maungaturoto,"147 Hurndall Street West, Maungaturoto 0520",Postbox Lobby,box_lobby
102011,Posting box,"41127 Ruawai Wharf Road, Ruawai",Postbox,post_a_letter_standard
72529,Ruawai Traders,"6 Ruawai Wharf Road, Ruawai 0530",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
60495,Ruawai,6 Ruawai Wharf Road,Postbox Lobby,box_lobby
72333,Mangawhai Books & Gifts,"C/12 Wood Street, Mangawhai Heads, Mangawhai 0505",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
60410,Mangawhai Heads,"8/7 Wood Street, Mangawhai Heads, Mangawhai 0505",Postbox Lobby,box_lobby
101991,Posting box,"7 Wood Street, Mangawhai Heads",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
100718,Posting box,"7 Wood Street, Mangawhai Heads, Auckland",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
60469,Paparoa,2044 Paparoa Valley Road,Postbox Lobby,box_lobby
72458,Paparoa Store,2024 Paparoa Valley Road,PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
102005,Posting box,"2024 Paparoa Valley Road, Paparoa",Postbox,post_a_letter_standard
72241,Herbert Service Station & Garage,26 Otepopo Street,PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
101086,Posting box,"26 Otepopo Street, Herbert, Herbert",Postbox,post_a_letter_standard
102018,Posting box,"893 Cove Road, Waipu Cove",Postbox,post_a_letter_standard
60400,Haast,425 Haast-Jackson Bay Road,Postbox Lobby,box_lobby
72581,The Really Good Shop,"6 Norton Street, Te Kopuru 0391",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
60709,Te Kopuru,"6 Norton Street, Te Kopuru 0391",Postbox Lobby,box_lobby
101960,Posting box,"6 Norton Street, Dargaville",Postbox,post_a_letter_standard
72654,The Thistle,"45 The Centre, Waipu 0510",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
102017,Posting box,"47 The Centre, Waipu",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
60357,Waipu,"36 The Centre, Waipu 0510",Postbox Lobby,box_lobby
72230,Hilltop Store,"31 London Street, Hampden 9410",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
60403,Hampden,"31 London Street, Hampden 9410",Postbox Lobby,box_lobby
101085,Posting box,"31 London Street, Hampden, Hampden",Postbox,post_a_letter_standard
101064,Posting box,"114 Haven Street, Moeraki, Moeraki",Postbox,post_a_letter_standard
101063,Posting box,"Moeraki Road, Moeraki, Moeraki",Postbox,post_a_letter_standard
60676,Makarora,5944 Haast Pass-Makarora Road,Postbox Lobby,box_lobby
101068,Posting box,"5944 Makarora Road, Makarora, Makarora",Postbox,post_a_letter_standard
102093,Posting box,"425 Haast - Jackson Bay Road, Haast Pass",Postbox,post_a_letter_standard
101072,Posting box,"22 Leven Street, Naseby, Naseby",Postbox,post_a_letter_standard
102009,Posting box,"23 Bream Bay Drive, Ruakaka",Postbox,post_a_letter_standard
72395,Naseby General Store,17 Leven Street,PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery,box_lobby"
60441,Nasbey,17 Leven Street,Postbox Lobby,box_lobby
101956,Posting box,"65 River Road, Dargaville",Postbox,post_a_letter_standard
58062,Dargaville PostShop,"80 Victoria Street, Dargaville 0310",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,counter_delivery,passport_and_id_photos,parcel_collection"
65038,Kiwibank ATM,"80 Victoria Street, Dargaville 0310",ATM,atm
60070,Dargaville PostShop,"80 Victoria Street, Dargaville 0310",Postbox Lobby,box_lobby
101954,Posting box,"80 Victoria Street, Dargaville",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101955,Posting box,"149 Victoria Street, Dargaville",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101957,Posting box,"164 Victoria Street, Dargaville",Postbox,post_a_letter_standard
101959,Posting box,"110 Hokianga Road, Dargaville",Postbox,post_a_letter_standard
101958,Posting box,"54 Awakino Point Road, Dargaville",Postbox,post_a_letter_standard
102008,Posting box,"378 Marsden Point Road, Ruakaka",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
102007,Posting box,"330-358 Marsden Point Road, Ruakaka",Postbox,post_a_letter_standard
72526,Ruakaka Stationery and Gifts,"378 Marsden Point Road, Ruakaka 0116",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
60493,Ruakaka,378 Marsden Point Road,Postbox Lobby,box_lobby
102010,Posting box,"596 Port Marsden Highway, Ruakaka",Postbox,post_a_letter_standard
101081,Posting box,"State Highway 85, Dunback",Postbox,post_a_letter_standard
101093,Posting box,"Main Road, Wedderburn, Wedderburn",Postbox,post_a_letter_standard
60571,Wedderburn,7194 Wedderburn-Becks Road,Postbox Lobby,box_lobby
60421,Maungakaramea,15 Tauraroa Road,Postbox Lobby,box_lobby
72357,Maungakaramea Garage,15 Tauraroa Road,PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
102051,Posting box,"15 Tauraroa Road, Whangarei",Postbox,post_a_letter_standard
102238,Posting box,"178 One Tree Point Road, Whangarei",Postbox,post_a_letter_standard
72217,Glenorchy Motors Limited,"27 Mull Street, Palmerston 9430",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
101153,Posting box,"139 Ronaldsay Street, Palmerston, Palmerston",Postbox,post_a_letter_standard
72456,Warrens Garage Ltd,"112 Ronaldsay Street, Palmerston 9430",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
60468,Palmerston Box Lobby,"112 Ronaldsay Street, Palmerston 9430",Postbox Lobby,box_lobby
101097,Posting box,"112 Ronaldsay Street, Palmerston, Palmerston",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
60484,Ranfurly,"1 Pery Street, Ranfurly 9332",Postbox Lobby,box_lobby
101090,Posting box,"1 Perry Street, Ranfurly, Ranfurly",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101102,Posting box,"Main Road, Oturehua, Oturehua",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
101154,Posting box,"67 Ronaldsay Street, Palmerston, Palmerston",Postbox,post_a_letter_standard
102054,Posting box,"1379 Whangarei Heads Road, Whangarei",Postbox,post_a_letter_standard
101999,Posting box,"59 Handforth Street, ONERAHI",Postbox,post_a_letter_standard
101997,Posting box,"110 Onerahi Road, ONERAHI",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
65109,Kiwibank ATM,"110 Onerahi Road, Onerahi, Whangarei 0110",ATM,atm
58197,Onerahi Town PostShop,"110 Onerahi Road, Onerahi, Whangarei 0110",PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,passport_and_id_photos"
60163,Onerahi Town PostShop,"110 Onerahi Road, Onerahi, Whangarei 0110",Postbox Lobby,box_lobby
102230,Posting box,"21 Rewa Rewa Road, Whangarei",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
102060,Posting box,"21 Rewarewa Road, Whangarei, Whangarei",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
99058,Whangarei CourierPost Depot,"21 Rewa Rewa Road, Raumanga, Whangarei 0110",Depot,parcel_collection
60621,Whangarei Mail Centre Box Lobby,"21 Rewa Rewa Road, Raumanga, Whangarei 0110",Postbox Lobby,box_lobby
101998,Posting box,"2 Sorrento Street, ONERAHI",Postbox,post_a_letter_standard
72359,Maungatapere Transport Limited,992 Otaika Valley Road,PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,counter_delivery"
60423,Maungatapere,992 Otaika Valley Road,Postbox Lobby,box_lobby
102052,Posting box,"1146 State Highway 14, Whangarei",Postbox,post_a_letter_standard
58118,Otaika PostShop,136-168 State Highway 1,PostShop,"post_a_letter_standard,post_a_letter_fastpost,post_a_parcel,purchase_postage,pay_a_bill,standard_banking_services,counter_delivery,parcel_collection"
85975,Kiwi Bank ATM,"Otaika Shopping Centre Otaika Rd,  Raumanga",ATM,atm
60052,Otaika PostShop,Otaika Road,Postbox Lobby,box_lobby
102022,Posting box,"155 Otaika Road, Whangarei",Postbox,"post_a_letter_standard,post_a_letter_fastpost"
102035,Posting box,"10 Union East Street, Whangarei",Postbox,post_a_letter_standard
102042,Posting box,"92 Otaika Road, Whangarei",Postbox,post_a_letter_standard
102029,Posting box,"1 Tui Crescent, Whangarei",Postbox,post_a_letter_standard
102039,Posting box,"43a Morningside Road, Whangarei",Postbox,post_a_letter_standard
102059,Posting box,"Hospital Road, Whangarei",Postbox,post_a_letter_standard
